t_gps,r_x,r_y,r_z,v_x,v_y,v_z
1459680105.985957,-5591195.336612,-2070992.268838,2259872.638584,151.024388,-408.137532,-0.372950
1459680195.985957,-5577482.703653,-2107679.781040,2259838.764911,153.699675,-407.137588,-0.379843
1459680285.985957,-5563529.591929,-2144276.508838,2259804.271553,156.368342,-406.120108,-0.386720
1459680375.985957,-5549336.602421,-2180780.875954,2259769.159995,159.030273,-405.085136,-0.393581
1459680465.985957,-5534904.346442,-2217191.310087,2259733.431749,161.685355,-404.032716,-0.400424
1459680555.985957,-5520233.445613,-2253506.242984,2259697.088354,164.333473,-402.962894,-0.407250
1459680645.985957,-5505324.531833,-2289724.110505,2259660.131376,166.974513,-401.875715,-0.414059
1459680735.985957,-5490178.247250,-2325843.352690,2259622.562405,169.608361,-400.771227,-0.420850
1459680825.985957,-5474795.244239,-2361862.413827,2259584.383060,172.234904,-399.649478,-0.427623
1459680915.985957,-5459176.185369,-2397779.742519,2259545.594985,174.854028,-398.510515,-0.434377
1459681005.985957,-5443321.743378,-2433593.791752,2259506.199851,177.465621,-397.354387,-0.441113
1459681095.985957,-5427232.601142,-2469303.018959,2259466.199354,180.069570,-396.181145,-0.447829
1459681185.985957,-5410909.451643,-2504905.886087,2259425.595216,182.665764,-394.990838,-0.454527
1459681275.985957,-5394352.997946,-2540400.859668,2259384.389188,185.254089,-393.783519,-0.461204
1459681365.985957,-5377563.953162,-2575786.410876,2259342.583043,187.834436,-392.559239,-0.467862
1459681455.985957,-5360543.040422,-2611061.015602,2259300.178581,190.406692,-391.318050,-0.474500
1459681545.985957,-5343290.992843,-2646223.154513,2259257.177630,192.970747,-390.060007,-0.481117
1459681635.985957,-5325808.553497,-2681271.313123,2259213.582040,195.526491,-388.785164,-0.487714
1459681725.985957,-5308096.475380,-2716203.981851,2259169.393690,198.073813,-387.493575,-0.494290
1459681815.985957,-5290155.521378,-2751019.656095,2259124.614483,200.612603,-386.185296,-0.500844
1459681905.985957,-5271986.464237,-2785716.836289,2259079.246347,203.142753,-384.860383,-0.507377
1459681995.985957,-5253590.086525,-2820294.027971,2259033.291236,205.664153,-383.518894,-0.513887
1459682085.985957,-5234967.180602,-2854749.741850,2258986.751130,208.176695,-382.160886,-0.520376
1459682175.985957,-5216118.548587,-2889082.493863,2258939.628032,210.680271,-380.786418,-0.526843
1459682265.985957,-5197045.002320,-2923290.805245,2258891.923972,213.174772,-379.395549,-0.533286
1459682355.985957,-5177747.363326,-2957373.202593,2258843.641005,215.660091,-377.988338,-0.539707
1459682445.985957,-5158226.462786,-2991328.217924,2258794.781210,218.136122,-376.564847,-0.546104
1459682535.985957,-5138483.141495,-3025154.388742,2258745.346692,220.602757,-375.125137,-0.552478
1459682625.985957,-5118518.249827,-3058850.258104,2258695.339579,223.059890,-373.669270,-0.558828
1459682715.985957,-5098332.647703,-3092414.374674,2258644.762026,225.507416,-372.197308,-0.565154
1459682805.985957,-5077927.204547,-3125845.292796,2258593.616210,227.945229,-370.709315,-0.571456
1459682895.985957,-5057302.799253,-3159141.572546,2258541.904334,230.373224,-369.205355,-0.577733
1459682985.985957,-5036460.320146,-3192301.779804,2258489.628626,232.791296,-367.685492,-0.583986
1459683075.985957,-5015400.664944,-3225324.486307,2258436.791337,235.199342,-366.149793,-0.590213
1459683165.985957,-4994124.740719,-3258208.269716,2258383.394743,237.597257,-364.598324,-0.596414
1459683255.985957,-4972633.463857,-3290951.713676,2258329.441143,239.984939,-363.031150,-0.602590
1459683345.985957,-4950927.760023,-3323553.407876,2258274.932861,242.362284,-361.448340,-0.608740
1459683435.985957,-4929008.564113,-3356011.948110,2258219.872245,244.729190,-359.849962,-0.614864
1459683525.985957,-4906876.820221,-3388325.936339,2258164.261665,247.085556,-358.236085,-0.620961
1459683615.985957,-4884533.481596,-3420493.980750,2258108.103518,249.431279,-356.606778,-0.627032
1459683705.985957,-4861979.510600,-3452514.695814,2258051.400222,251.766258,-354.962111,-0.633076
1459683795.985957,-4839215.878668,-3484386.702350,2257994.154219,254.090394,-353.302156,-0.639092
1459683885.985957,-4816243.566264,-3516108.627582,2257936.367974,256.403585,-351.626983,-0.645081
1459683975.985957,-4793063.562841,-3547679.105196,2257878.043976,258.705733,-349.936665,-0.651042
1459684065.985957,-4769676.866798,-3579096.775405,2257819.184738,260.996738,-348.231275,-0.656975
1459684155.985957,-4746084.485437,-3610360.284998,2257759.792794,263.276502,-346.510886,-0.662879
1459684245.985957,-4722287.434917,-3641468.287410,2257699.870702,265.544925,-344.775572,-0.668755
1459684335.985957,-4698286.740214,-3672419.442769,2257639.421043,267.801912,-343.025409,-0.674603
1459684425.985957,-4674083.435076,-3703212.417963,2257578.446421,270.047363,-341.260470,-0.680421
1459684515.985957,-4649678.561976,-3733845.886689,2257516.949462,272.281184,-339.480833,-0.686210
1459684605.985957,-4625073.172070,-3764318.529517,2257454.932814,274.503276,-337.686574,-0.691969
1459684695.985957,-4600268.325150,-3794629.033943,2257392.399148,276.713546,-335.877771,-0.697699
1459684785.985957,-4575265.089599,-3824776.094446,2257329.351158,278.911897,-334.054500,-0.703398
1459684875.985957,-4550064.542346,-3854758.412547,2257265.791559,281.098235,-332.216841,-0.709068
1459684965.985957,-4524667.768817,-3884574.696859,2257201.723088,283.272465,-330.364874,-0.714706
1459685055.985957,-4499075.862889,-3914223.663149,2257137.148505,285.434495,-328.498676,-0.720314
1459685145.985957,-4473289.926847,-3943704.034391,2257072.070592,287.584230,-326.618330,-0.725891
1459685235.985957,-4447311.071331,-3973014.540819,2257006.492150,289.721579,-324.723916,-0.731437
1459685325.985957,-4421140.415289,-4002153.919985,2256940.416005,291.846449,-322.815516,-0.736951
1459685415.985957,-4394779.085933,-4031120.916810,2256873.845003,293.958748,-320.893211,-0.742433
1459685505.985957,-4368228.218686,-4059914.283640,2256806.782009,296.058387,-318.957086,-0.747884
1459685595.985957,-4341488.957135,-4088532.780301,2256739.229914,298.145273,-317.007222,-0.753302
1459685685.985957,-4314562.452981,-4116975.174150,2256671.191626,300.219318,-315.043704,-0.758688
1459685775.985957,-4287449.865990,-4145240.240129,2256602.670076,302.280433,-313.066616,-0.764041
1459685865.985957,-4260152.363944,-4173326.760817,2256533.668215,304.328527,-311.076045,-0.769361
1459685955.985957,-4232671.122588,-4201233.526485,2256464.189014,306.363514,-309.072075,-0.774648
1459686045.985957,-4205007.325581,-4228959.335145,2256394.235467,308.385305,-307.054792,-0.779902
1459686135.985957,-4177162.164448,-4256502.992604,2256323.810586,310.393813,-305.024285,-0.785122
1459686225.985957,-4149136.838520,-4283863.312513,2256252.917404,312.388952,-302.980639,-0.790308
1459686315.985957,-4120932.554894,-4311039.116421,2256181.558976,314.370637,-300.923944,-0.795460
1459686405.985957,-4092550.528370,-4338029.233824,2256109.738373,316.338780,-298.854287,-0.800578
1459686495.985957,-4063991.981407,-4364832.502216,2256037.458690,318.293299,-296.771759,-0.805662
1459686585.985957,-4035258.144065,-4391447.767140,2255964.723039,320.234108,-294.676447,-0.810710
1459686675.985957,-4006350.253956,-4417873.882233,2255891.534553,322.161124,-292.568444,-0.815724
1459686765.985957,-3977269.556186,-4444109.709282,2255817.896385,324.074265,-290.447839,-0.820703
1459686855.985957,-3948017.303308,-4470154.118270,2255743.811706,325.973446,-288.314725,-0.825647
1459686945.985957,-3918594.755259,-4496005.987424,2255669.283707,327.858588,-286.169192,-0.830554
1459687035.985957,-3889003.179316,-4521664.203262,2255594.315598,329.729608,-284.011333,-0.835426
1459687125.985957,-3859243.850033,-4547127.660648,2255518.910607,331.586427,-281.841242,-0.840262
1459687215.985957,-3829318.049190,-4572395.262829,2255443.071983,333.428963,-279.659011,-0.845062
1459687305.985957,-3799227.065739,-4597465.921491,2255366.802992,335.257138,-277.464735,-0.849826
1459687395.985957,-3768972.195743,-4622338.556802,2255290.106918,337.070873,-275.258508,-0.854553
1459687485.985957,-3738554.742329,-4647012.097460,2255212.987066,338.870090,-273.040425,-0.859243
1459687575.985957,-3707976.015621,-4671485.480735,2255135.446756,340.654711,-270.810582,-0.863896
1459687665.985957,-3677237.332693,-4695757.652523,2255057.489328,342.424660,-268.569075,-0.868512
1459687755.985957,-3646340.017509,-4719827.567382,2254979.118140,344.179860,-266.316000,-0.873090
1459687845.985957,-3615285.400862,-4743694.188584,2254900.336568,345.920236,-264.051454,-0.877631
1459687935.985957,-3584074.820324,-4767356.488158,2254821.148004,347.645712,-261.775535,-0.882134
1459688025.985957,-3552709.620183,-4790813.446930,2254741.555860,349.356214,-259.488342,-0.886599
1459688115.985957,-3521191.151386,-4814064.054574,2254661.563562,351.051670,-257.189971,-0.891026
1459688205.985957,-3489520.771483,-4837107.309650,2254581.174558,352.732005,-254.880523,-0.895415
1459688295.985957,-3457699.844565,-4859942.219649,2254500.392308,354.397147,-252.560097,-0.899765
1459688385.985957,-3425729.741210,-4882567.801036,2254419.220293,356.047025,-250.228793,-0.904076
1459688475.985957,-3393611.838419,-4904983.079293,2254337.662008,357.681567,-247.886711,-0.908348
1459688565.985957,-3361347.519561,-4927187.088958,2254255.720966,359.300703,-245.533952,-0.912581
1459688655.985957,-3328938.174308,-4949178.873670,2254173.400696,360.904364,-243.170618,-0.916775
1459688745.985957,-3296385.198582,-4970957.486210,2254090.704745,362.492480,-240.796810,-0.920929
1459688835.985957,-3263689.994491,-4992521.988538,2254007.636673,364.064983,-238.412630,-0.925044
1459688925.985957,-3230853.970266,-5013871.451838,2253924.200058,365.621805,-236.018182,-0.929119
1459689015.985957,-3197878.540207,-5035004.956556,2253840.398495,367.162880,-233.613568,-0.933154
1459689105.985957,-3164765.124616,-5055921.592439,2253756.235593,368.688139,-231.198892,-0.937148
1459689195.985957,-3131515.149739,-5076620.458575,2253671.714976,370.197519,-228.774258,-0.941102
1459689285.985957,-3098130.047705,-5097100.663432,2253586.840284,371.690954,-226.339770,-0.945016
1459689375.985957,-3064611.256461,-5117361.324895,2253501.615174,373.168380,-223.895533,-0.948889
1459689465.985957,-3030960.219713,-5137401.570307,2253416.043317,374.629733,-221.441653,-0.952721
1459689555.985957,-2997178.386864,-5157220.536503,2253330.128397,376.074950,-218.978235,-0.956512
1459689645.985957,-2963267.212949,-5176817.369849,2253243.874115,377.503968,-216.505385,-0.960262
1459689735.985957,-2929228.158576,-5196191.226280,2253157.284187,378.916727,-214.023210,-0.963971
1459689825.985957,-2895062.689860,-5215341.271334,2253070.362341,380.313166,-211.531817,-0.967638
1459689915.985957,-2860772.278358,-5234266.680188,2252983.112322,381.693224,-209.031312,-0.971263
1459690005.985957,-2826358.401014,-5252966.637695,2252895.537887,383.056842,-206.521805,-0.974847
1459690095.985957,-2791822.540086,-5271440.338421,2252807.642808,384.403960,-204.003402,-0.978388
1459690185.985957,-2757166.183086,-5289686.986673,2252719.430872,385.734522,-201.476212,-0.981888
1459690275.985957,-2722390.822718,-5307705.796540,2252630.905876,387.048470,-198.940345,-0.985345
1459690365.985957,-2687497.956811,-5325495.991924,2252542.071635,388.345747,-196.395909,-0.988760
1459690455.985957,-2652489.088254,-5343056.806575,2252452.931975,389.626298,-193.843014,-0.992132
1459690545.985957,-2617365.724933,-5360387.484120,2252363.490734,390.890066,-191.281769,-0.995461
1459690635.985957,-2582129.379666,-5377487.278100,2252273.751765,392.136999,-188.712286,-0.998747
1459690725.985957,-2546781.570137,-5394355.452001,2252183.718934,393.367041,-186.134675,-1.001991
1459690815.985957,-2511323.818831,-5410991.279285,2252093.396117,394.580140,-183.549046,-1.005191
1459690905.985957,-2475757.652967,-5427394.043420,2252002.787205,395.776245,-180.955512,-1.008348
1459690995.985957,-2440084.604437,-5443563.037914,2251911.896102,396.955302,-178.354184,-1.011462
1459691085.985957,-2404306.209733,-5459497.566343,2251820.726720,398.117262,-175.745174,-1.014532
1459691175.985957,-2368424.009886,-5475196.942383,2251729.282989,399.262075,-173.128594,-1.017558
1459691265.985957,-2332439.550399,-5490660.489837,2251637.568845,400.389691,-170.504558,-1.020541
1459691355.985957,-2296354.381176,-5505887.542666,2251545.588239,401.500061,-167.873177,-1.023479
1459691445.985957,-2260170.056464,-5520877.445018,2251453.345133,402.593138,-165.234566,-1.026374
1459691535.985957,-2223888.134776,-5535629.551254,2251360.843500,403.668875,-162.588838,-1.029224
1459691625.985957,-2187510.178830,-5550143.225978,2251268.087324,404.727225,-159.936107,-1.032030
1459691715.985957,-2151037.755483,-5564417.844063,2251175.080600,405.768143,-157.276487,-1.034791
1459691805.985957,-2114472.435657,-5578452.790680,2251081.827334,406.791584,-154.610093,-1.037508
1459691895.985957,-2077815.794278,-5592247.461322,2250988.331542,407.797504,-151.937040,-1.040180
1459691985.985957,-2041069.410204,-5605801.261831,2250894.597252,408.785859,-149.257443,-1.042808
1459692075.985957,-2004234.866158,-5619113.608423,2250800.628501,409.756607,-146.571417,-1.045390
1459692165.985957,-1967313.748662,-5632183.927717,2250706.429335,410.709706,-143.879078,-1.047928
1459692255.985957,-1930307.647964,-5645011.656751,2250612.003813,411.645116,-141.180542,-1.050420
1459692345.985957,-1893218.157976,-5657596.243017,2250517.356001,412.562795,-138.475925,-1.052867
1459692435.985957,-1856046.876199,-5669937.144477,2250422.489976,413.462705,-135.765343,-1.055269
1459692525.985957,-1818795.403657,-5682033.829588,2250327.409824,414.344806,-133.048914,-1.057625
1459692615.985957,-1781465.344829,-5693885.777329,2250232.119640,415.209060,-130.326754,-1.059936
1459692705.985957,-1744058.307579,-5705492.477216,2250136.623529,416.055431,-127.598981,-1.062201
1459692795.985957,-1706575.903086,-5716853.429333,2250040.925602,416.883882,-124.865712,-1.064420
1459692885.985957,-1669019.745774,-5727968.144344,2249945.029984,417.694377,-122.127065,-1.066594
1459692975.985957,-1631391.453246,-5738836.143522,2249848.940802,418.486881,-119.383158,-1.068721
1459693065.985957,-1593692.646211,-5749456.958766,2249752.662198,419.261360,-116.634109,-1.070803
1459693155.985957,-1555924.948413,-5759830.132620,2249656.198316,420.017781,-113.880036,-1.072838
1459693245.985957,-1518089.986568,-5769955.218296,2249559.553312,420.756111,-111.121058,-1.074827
1459693335.985957,-1480189.390284,-5779831.779690,2249462.731349,421.476319,-108.357294,-1.076770
1459693425.985957,-1442224.792000,-5789459.391404,2249365.736597,422.178373,-105.588863,-1.078667
1459693515.985957,-1404197.826910,-5798837.638762,2249268.573233,422.862243,-102.815884,-1.080517
1459693605.985957,-1366110.132893,-5807966.117828,2249171.245443,423.527900,-100.038476,-1.082320
1459693695.985957,-1327963.350445,-5816844.435424,2249073.757419,424.175315,-97.256760,-1.084077
1459693785.985957,-1289759.122609,-5825472.209147,2248976.113358,424.804459,-94.470854,-1.085787
1459693875.985957,-1251499.094898,-5833849.067386,2248878.317468,425.415307,-91.680880,-1.087451
1459693965.985957,-1213184.915232,-5841974.649337,2248780.373961,426.007832,-88.886957,-1.089067
1459694055.985957,-1174818.233862,-5849848.605018,2248682.287054,426.582008,-86.089205,-1.090637
1459694145.985957,-1136400.703299,-5857470.595285,2248584.060973,427.137810,-83.287746,-1.092160
1459694235.985957,-1097933.978246,-5864840.291849,2248485.699948,427.675215,-80.482699,-1.093636
1459694325.985957,-1059419.715526,-5871957.377284,2248387.208217,428.194199,-77.674185,-1.095064
1459694415.985957,-1020859.574007,-5878821.545046,2248288.590020,428.694740,-74.862326,-1.096445
1459694505.985957,-982255.214533,-5885432.499486,2248189.849606,429.176816,-72.047243,-1.097780
1459694595.985957,-943608.299855,-5891789.955859,2248090.991228,429.640408,-69.229056,-1.099067
1459694685.985957,-904920.494554,-5897893.640339,2247992.019144,430.085494,-66.407887,-1.100306
1459694775.985957,-866193.464975,-5903743.290033,2247892.937616,430.512055,-63.583859,-1.101498
1459694865.985957,-827428.879151,-5909338.652985,2247793.750912,430.920074,-60.757091,-1.102643
1459694955.985957,-788628.406732,-5914679.488196,2247694.463304,431.309532,-57.927707,-1.103740
1459695045.985957,-749793.718914,-5919765.565626,2247595.079069,431.680413,-55.095828,-1.104790
1459695135.985957,-710926.488369,-5924596.666212,2247495.602487,432.032701,-52.261575,-1.105792
1459695225.985957,-672028.389167,-5929172.581869,2247396.037843,432.366381,-49.425072,-1.106746
1459695315.985957,-633101.096710,-5933493.115507,2247296.389426,432.681438,-46.586440,-1.107653
1459695405.985957,-594146.287658,-5937558.081033,2247196.661527,432.977859,-43.745801,-1.108512
1459695495.985957,-555165.639852,-5941367.303362,2247096.858441,433.255630,-40.903278,-1.109324
1459695585.985957,-516160.832252,-5944920.618426,2246996.984469,433.514741,-38.058993,-1.110087
1459695675.985957,-477133.544853,-5948217.873178,2246897.043910,433.755180,-35.213069,-1.110803
1459695765.985957,-438085.458623,-5951258.925600,2246797.041070,433.976936,-32.365628,-1.111471
1459695855.985957,-399018.255422,-5954043.644709,2246696.980256,434.180000,-29.516794,-1.112091
1459695945.985957,-359933.617935,-5956571.910563,2246596.865778,434.364363,-26.666688,-1.112663
1459696035.985957,-320833.229598,-5958843.614266,2246496.701948,434.530017,-23.815433,-1.113187
1459696125.985957,-281718.774525,-5960858.657971,2246396.493081,434.676956,-20.963153,-1.113664
1459696215.985957,-242591.937437,-5962616.954888,2246296.243491,434.805172,-18.109969,-1.114092
1459696305.985957,-203454.403587,-5964118.429285,2246195.957498,434.914661,-15.256006,-1.114472
1459696395.985957,-164307.858689,-5965363.016490,2246095.639421,435.005417,-12.401386,-1.114805
1459696485.985957,-125153.988845,-5966350.662897,2245995.293580,435.077437,-9.546231,-1.115089
1459696575.985957,-85994.480474,-5967081.325966,2245894.924298,435.130717,-6.690665,-1.115325
1459696665.985957,-46831.020236,-5967554.974228,2245794.535898,435.165256,-3.834811,-1.115513
1459696755.985957,-7665.294961,-5967771.587280,2245694.132703,435.181051,-0.978792,-1.115654
1459696845.985957,31501.008421,-5967731.155794,2245593.719039,435.178103,1.877269,-1.115746
1459696935.985957,70666.202958,-5967433.681510,2245493.299230,435.156410,4.733250,-1.115790
1459697025.985957,109828.601744,-5966879.177242,2245392.877602,435.115975,7.589026,-1.115786
1459697115.985957,148986.517993,-5966067.666873,2245292.458479,435.056799,10.444476,-1.115734
1459697205.985957,188138.265114,-5964999.185355,2245192.046188,434.978884,13.299476,-1.115634
1459697295.985957,227282.156780,-5963673.778711,2245091.645052,434.882234,16.153902,-1.115486
1459697385.985957,266416.507004,-5962091.504026,2244991.259397,434.766853,19.007634,-1.115289
1459697475.985957,305539.630208,-5960252.429453,2244890.893546,434.632745,21.860546,-1.115045
1459697565.985957,344649.841298,-5958156.634203,2244790.551823,434.479918,24.712517,-1.114753
1459697655.985957,383745.455738,-5955804.208545,2244690.238549,434.308376,27.563424,-1.114413
1459697745.985957,422824.789618,-5953195.253802,2244589.958044,434.118129,30.413143,-1.114024
1459697835.985957,461886.159732,-5950329.882345,2244489.714629,433.909183,33.261552,-1.113588
1459697925.985957,500927.883645,-5947208.217591,2244389.512620,433.681548,36.108529,-1.113104
1459698015.985957,539948.279771,-5943830.393994,2244289.356334,433.435234,38.953951,-1.112572
1459698105.985957,578945.667439,-5940196.557043,2244189.250085,433.170251,41.797694,-1.111992
1459698195.985957,617918.366973,-5936306.863253,2244089.198184,432.886611,44.639638,-1.111364
1459698285.985957,656864.699758,-5932161.480158,2243989.204941,432.584325,47.479659,-1.110688
1459698375.985957,695782.988315,-5927760.586307,2243889.274662,432.263408,50.317634,-1.109964
1459698465.985957,734671.556373,-5923104.371254,2243789.411653,431.923872,53.153443,-1.109193
1459698555.985957,773528.728941,-5918193.035547,2243689.620214,431.565733,55.986962,-1.108373
1459698645.985957,812352.832380,-5913026.790728,2243589.904643,431.189005,58.818069,-1.107506
1459698735.985957,851142.194477,-5907605.859312,2243490.269235,430.793706,61.646644,-1.106591
1459698825.985957,889895.144513,-5901930.474789,2243390.718283,430.379851,64.472563,-1.105629
1459698915.985957,928610.013339,-5896000.881607,2243291.256073,429.947460,67.295705,-1.104619
1459699005.985957,967285.133446,-5889817.335161,2243191.886890,429.496550,70.115948,-1.103562
1459699095.985957,1005918.839036,-5883380.101786,2243092.615014,429.027140,72.933172,-1.102456
1459699185.985957,1044509.466096,-5876689.458745,2242993.444721,428.539252,75.747254,-1.101304
1459699275.985957,1083055.352467,-5869745.694214,2242894.380281,428.032906,78.558074,-1.100104
1459699365.985957,1121554.837919,-5862549.107272,2242795.425963,427.508124,81.365510,-1.098856
1459699455.985957,1160006.264219,-5855100.007886,2242696.586028,426.964929,84.169441,-1.097562
1459699545.985957,1198407.975205,-5847398.716900,2242597.864734,426.403344,86.969747,-1.096220
1459699635.985957,1236758.316855,-5839445.566023,2242499.266332,425.823392,89.766307,-1.094830
1459699725.985957,1275055.637362,-5831240.897807,2242400.795070,425.225100,92.559001,-1.093394
1459699815.985957,1313298.287199,-5822785.065641,2242302.455189,424.608493,95.347708,-1.091910
1459699905.985957,1351484.619198,-5814078.433730,2242204.250924,423.973597,98.132309,-1.090380
1459699995.985957,1389612.988613,-5805121.377083,2242106.186506,423.320440,100.912683,-1.088802
1459700085.985957,1427681.753196,-5795914.281494,2242008.266158,422.649050,103.688710,-1.087178
1459700175.985957,1465689.273268,-5786457.543526,2241910.494098,421.959456,106.460271,-1.085507
1459700265.985957,1503633.911785,-5776751.570497,2241812.874537,421.251687,109.227247,-1.083789
1459700355.985957,1541514.034413,-5766796.780458,2241715.411680,420.525775,111.989518,-1.082024
1459700445.985957,1579328.009595,-5756593.602176,2241618.109725,419.781749,114.746966,-1.080213
1459700535.985957,1617074.208627,-5746142.475118,2241520.972863,419.019643,117.499471,-1.078355
1459700625.985957,1654751.005721,-5735443.849431,2241424.005278,418.239490,120.246916,-1.076451
1459700715.985957,1692356.778078,-5724498.185922,2241327.211146,417.441322,122.989181,-1.074500
1459700805.985957,1729889.905960,-5713305.956036,2241230.594637,416.625174,125.726149,-1.072503
1459700895.985957,1767348.772757,-5701867.641840,2241134.159912,415.791081,128.457702,-1.070460
1459700985.985957,1804731.765058,-5690183.736001,2241037.911125,414.939080,131.183721,-1.068371
1459701075.985957,1842037.272718,-5678254.741762,2240941.852421,414.069206,133.904091,-1.066236
1459701165.985957,1879263.688933,-5666081.172923,2240845.987938,413.181498,136.618693,-1.064055
1459701255.985957,1916409.410302,-5653663.553820,2240750.321805,412.275994,139.327411,-1.061828
1459701345.985957,1953472.836903,-5641002.419297,2240654.858143,411.352732,142.030127,-1.059555
1459701435.985957,1990452.372355,-5628098.314691,2240559.601063,410.411753,144.726726,-1.057237
1459701525.985957,2027346.423894,-5614951.795800,2240464.554668,409.453097,147.417092,-1.054873
1459701615.985957,2064153.402434,-5601563.428865,2240369.723053,408.476804,150.101108,-1.052464
1459701705.985957,2100871.722644,-5587933.790545,2240275.110302,407.482919,152.778659,-1.050009
1459701795.985957,2137499.803006,-5574063.467888,2240180.720490,406.471482,155.449630,-1.047509
1459701885.985957,2174036.065895,-5559953.058312,2240086.557682,405.442538,158.113905,-1.044964
1459701975.985957,2210478.937635,-5545603.169573,2239992.625935,404.396130,160.771370,-1.042374
1459702065.985957,2246826.848577,-5531014.419744,2239898.929295,403.332305,163.421910,-1.039739
1459702155.985957,2283078.233159,-5516187.437183,2239805.471796,402.251108,166.065411,-1.037060
1459702245.985957,2319231.529978,-5501122.860514,2239712.257466,401.152585,168.701760,-1.034335
1459702335.985957,2355285.181855,-5485821.338589,2239619.290318,400.036784,171.330843,-1.031567
1459702425.985957,2391237.635905,-5470283.530470,2239526.574357,398.903752,173.952546,-1.028753
1459702515.985957,2427087.343599,-5454510.105394,2239434.113576,397.753540,176.566756,-1.025896
1459702605.985957,2462832.760835,-5438501.742746,2239341.911959,396.586195,179.173362,-1.022994
1459702695.985957,2498472.348002,-5422259.132033,2239249.973476,395.401769,181.772250,-1.020048
1459702785.985957,2534004.570048,-5405782.972847,2239158.302087,394.200312,184.363309,-1.017058
1459702875.985957,2569427.896546,-5389073.974843,2239066.901741,392.981876,186.946428,-1.014024
1459702965.985957,2604740.801757,-5372132.857704,2238975.776375,391.746514,189.521494,-1.010947
1459703055.985957,2639941.764700,-5354960.351109,2238884.929914,390.494279,192.088397,-1.007826
1459703145.985957,2675029.269216,-5337557.194705,2238794.366271,389.225225,194.647027,-1.004662
1459703235.985957,2710001.804031,-5319924.138072,2238704.089346,387.939406,197.197273,-1.001454
1459703325.985957,2744857.862824,-5302061.940695,2238614.103029,386.636878,199.739025,-0.998204
1459703415.985957,2779595.944290,-5283971.371925,2238524.411194,385.317697,202.272174,-0.994910
1459703505.985957,2814214.552207,-5265653.210952,2238435.017706,383.981920,204.796611,-0.991574
1459703595.985957,2848712.195497,-5247108.246766,2238345.926415,382.629604,207.312228,-0.988194
1459703685.985957,2883087.388294,-5228337.278128,2238257.141158,381.260808,209.818914,-0.984773
1459703775.985957,2917338.650005,-5209341.113534,2238168.665759,379.875590,212.316564,-0.981308
1459703865.985957,2951464.505375,-5190120.571176,2238080.504030,378.474010,214.805069,-0.977802
1459703955.985957,2985463.484551,-5170676.478914,2237992.659767,377.056129,217.284322,-0.974253
1459704045.985957,3019334.123143,-5151009.674235,2237905.136755,375.622007,219.754216,-0.970663
1459704135.985957,3053074.962291,-5131121.004219,2237817.938763,374.171707,222.214645,-0.967030
1459704225.985957,3086684.548725,-5111011.325501,2237731.069547,372.705291,224.665503,-0.963356
1459704315.985957,3120161.434828,-5090681.504236,2237644.532850,371.222822,227.106684,-0.959641
1459704405.985957,3153504.178699,-5070132.416062,2237558.332397,369.724363,229.538083,-0.955884
1459704495.985957,3186711.344213,-5049364.946059,2237472.471902,368.209980,231.959596,-0.952086
1459704585.985957,3219781.501088,-5028379.988716,2237386.955064,366.679738,234.371118,-0.948247
1459704675.985957,3252713.224939,-5007178.447885,2237301.785566,365.133702,236.772545,-0.944367
1459704765.985957,3285505.097348,-4985761.236750,2237216.967076,363.571939,239.163774,-0.940447
1459704855.985957,3318155.705916,-4964129.277785,2237132.503248,361.994516,241.544702,-0.936485
1459704945.985957,3350663.644333,-4942283.502710,2237048.397720,360.401502,243.915226,-0.932484
1459705035.985957,3383027.512430,-4920224.852457,2236964.654115,358.792965,246.275245,-0.928443
1459705125.985957,3415245.916245,-4897954.277127,2236881.276039,357.168974,248.624656,-0.924361
1459705215.985957,3447317.468083,-4875472.735948,2236798.267084,355.529600,250.963358,-0.920240
1459705305.985957,3479240.786571,-4852781.197234,2236715.630826,353.874912,253.291251,-0.916079
1459705395.985957,3511014.496724,-4829880.638346,2236633.370824,352.204982,255.608234,-0.911878
1459705485.985957,3542637.229997,-4806772.045645,2236551.490620,350.519882,257.914208,-0.907638
1459705575.985957,3574107.624352,-4783456.414455,2236469.993743,348.819685,260.209073,-0.903360
1459705665.985957,3605424.324309,-4759934.749016,2236388.883702,347.104463,262.492730,-0.899042
1459705755.985957,3636585.981009,-4736208.062443,2236308.163991,345.374291,264.765082,-0.894685
1459705845.985957,3667591.252273,-4712277.376680,2236227.838086,343.629244,267.026029,-0.890290
1459705935.985957,3698438.802654,-4688143.722460,2236147.909448,341.869396,269.275476,-0.885857
1459706025.985957,3729127.303502,-4663808.139256,2236068.381520,340.094822,271.513324,-0.881385
1459706115.985957,3759655.433014,-4639271.675241,2235989.257727,338.305601,273.739478,-0.876876
1459706205.985957,3790021.876298,-4614535.387236,2235910.541477,336.501808,275.953841,-0.872329
1459706295.985957,3820225.325422,-4589600.340672,2235832.236161,334.683521,278.156319,-0.867744
1459706385.985957,3850264.479479,-4564467.609542,2235754.345151,332.850820,280.346816,-0.863122
1459706475.985957,3880138.044635,-4539138.276349,2235676.871803,331.003781,282.525238,-0.858462
1459706565.985957,3909844.734189,-4513613.432068,2235599.819453,329.142486,284.691491,-0.853766
1459706655.985957,3939383.268629,-4487894.176094,2235523.191421,327.267014,286.845482,-0.849033
