t_gps_s,r_x,r_y,r_z,v_x,v_y,v_z
1461954341.408,-4639.7774687507945,-5677.614591617074,-180.5046615166775,0.9628212280622392,-0.5593549294635523,-7.286531004035368
1461954346.408,-4634.904707982513,-5680.339557801829,-216.9348689479145,0.9862738354522662,-0.5306344264590734,-7.285523401722116
1461954351.408,-4629.9147470352655,-5682.920888511594,-253.35957672747534,1.0097013072390837,-0.5019007474284081,-7.284331130360357
1461954356.408,-4624.807713077564,-5685.358519698429,-289.7778615990881,1.033103046946053,-0.4731546246839571,-7.282954223552167
1461954361.408,-4619.583736259285,-5687.652390975968,-326.18880048640455,1.056478458316633,-0.444396790436258,-7.281392719671771
1461954366.408,-4614.242949707024,-5689.802445621764,-362.5914705171036,1.0798269473907567,-0.4156279784911021,-7.279646661892457
1461954371.408,-4608.785489519902,-5691.808630579106,-398.9849490466712,1.1031479186922297,-0.38684892106630286,-7.277716098154599
1461954376.408,-4603.211494769045,-5693.670896455724,-435.36831368188746,1.126440779240511,-0.3580603520595105,-7.275601081188199
1461954381.408,-4597.521107488554,-5695.389197529153,-471.7406423056807,1.1497049360259552,-0.3292630049136278,-7.2733016684999825
1461954386.408,-4591.714472678471,-5696.963491742329,-508.10101309998805,1.1729397969429556,-0.3004576134026138,-7.270817922368678
1461954391.408,-4585.791738294255,-5698.393740709762,-544.4485045706248,1.1961447710064022,-0.2716449117360753,-7.268149909850422
1461954396.408,-4579.7530552473845,-5699.6799097147805,-580.782195570016,1.2193192669119526,-0.24282563336055318,-7.2652977027712495
1461954401.408,-4573.59857739934,-5700.82196771172,-617.1011653220194,1.2424626952833933,-0.21400051277032617,-7.262261377725167
1461954406.408,-4567.328461557743,-5701.8198873263955,-653.4044934453019,1.2655744679241252,-0.18517028482710884,-7.2590410160786405
1461954411.408,-4560.94286747274,-5702.673644856077,-689.6912599773093,1.2886539961764356,-0.15633568345401727,-7.255636703952177
1461954416.408,-4554.441957831619,-5703.383220270824,-725.9605453979899,1.3117006927423063,-0.12749744300981547,-7.25204853223147
1461954421.408,-4547.825898255749,-5703.948597212745,-762.2114306533869,1.3347139725028683,-0.09865629898195039,-7.2482765965619365
1461954426.408,-4541.094857294583,-5704.369762997395,-798.4429971799894,1.3576932486366786,-0.06981298478967801,-7.24432099733815
1461954431.408,-4534.249006423171,-5704.646708612306,-834.6543269279512,1.3806379375137112,-0.04096823568397667,-7.240181839708043
1461954436.408,-4527.288520035292,-5704.77942871883,-870.8445023848011,1.4035474551264997,-0.012122785879910225,-7.23585923356552
1461954441.408,-4520.213575441044,-5704.767921650098,-907.0126065999315,1.4264212200478141,0.0167226291669067,-7.23135329354966
1461954446.408,-4513.024352858758,-5704.612189413682,-943.1577232071312,1.4492586493606723,0.04556727594263066,-7.22666413903346
1461954451.408,-4505.7210354147255,-5704.3122376874135,-979.2789364496626,1.472059162608275,0.07441041988658981,-7.2217918941332755
1461954456.408,-4498.303809134572,-5703.868075822245,-1015.3753312022418,1.494822181109157,0.10325132585057872,-7.216736687691878
1461954461.408,-4490.772862939888,-5703.279716840186,-1051.4459929961959,1.5175471251059207,0.13208926048264402,-7.211498653276067
1461954466.408,-4483.128388642172,-5702.5471774346315,-1087.4900080423963,1.5402334179507307,0.16092348888287233,-7.206077929183039
1461954471.408,-4475.370580939467,-5701.670477968263,-1123.5064632547362,1.5628804816269621,0.18975327821954124,-7.200474658417534
1461954476.408,-4467.499637408405,-5700.649642474274,-1159.49444627432,1.5854877427100291,0.2185778930215747,-7.19468898871196
1461954481.408,-4459.515758502166,-5699.4846986531165,-1195.453045492246,1.6080546248267638,0.247396601197579,-7.188721072487397
1461954486.408,-4451.419147542058,-5698.175677873738,-1231.3813500734689,1.630580555738561,0.27620866843517433,-7.182571066887476
1461954491.408,-4443.210010714122,-5696.722615170893,-1267.278449980647,1.6530649628666652,0.3050133617962274,-7.176239133738818
1461954496.408,-4434.888557062406,-5695.125549244935,-1303.1434359970094,1.6755072752248452,0.33380994821800414,-7.169725439568992
1461954501.408,-4426.454998483925,-5693.384522460048,-1338.9753997501448,1.6979069223198167,0.3625976954026555,-7.163030155589922
1461954506.408,-4417.909549722811,-5691.499580842976,-1374.7734337354505,1.7202633360893742,0.3913758703311032,-7.156153457695609
1461954511.408,-4409.252428364345,-5689.470774081637,-1410.5366313395448,1.7425759477046086,0.4201437418014393,-7.149095526453721
1461954516.408,-4400.483854830032,-5687.298155522965,-1446.2640868632675,1.764844191924567,0.4489005770656149,-7.141856547107409
1461954521.408,-4391.604052369853,-5684.981782172584,-1481.9548955451612,1.7870675021176794,0.47764564570479706,-7.134436709553711
1461954526.408,-4382.613247058405,-5682.521714691227,-1517.6081535853202,1.8092453152939925,0.5063782158085814,-7.126836208356281
1461954531.408,-4373.511667787246,-5679.918017394314,-1553.222958167842,1.8313770680615562,0.5350975570991068,-7.119055242726972
1461954536.408,-4364.299546259412,-5677.170758249266,-1588.798407484654,1.8534621979424628,0.563802939944253,-7.111094016519019
1461954541.408,-4354.977116982941,-5674.280008873739,-1624.333600758407,1.8755001466197427,0.5924936329147386,-7.102952738232489
1461954546.408,-4345.544617265382,-5671.245844532787,-1659.8276382657218,1.8974903525268019,0.6211689084893806,-7.09463162098541
1461954551.408,-4336.002287205626,-5668.068344137977,-1695.2796213603203,1.9194322598868894,0.6498280361383877,-7.086130882534917
1461954556.408,-4326.350369689533,-5664.747590243366,-1730.6886524963418,1.9413253103548413,0.6784702888071479,-7.07745074524405
1461954561.408,-4316.589110382386,-5661.283669043977,-1766.0538352509468,1.9631689497991829,0.7070949376902718,-7.06859143609131
1461954566.408,-4306.718757722147,-5657.676670373121,-1801.3742743478788,1.9849626239665668,0.7357012556503832,-7.05955318665724
1461954571.408,-4296.739562912739,-5653.926687699933,-1836.6490756801597,2.006705780580887,0.7642885155728436,-7.050336233118742
1461954576.408,-4286.651779917704,-5650.0338181263705,-1871.8773463327498,2.028397867609783,0.7928559917772873,-7.040940816239072
1461954581.408,-4276.455665454759,-5645.998162383051,-1907.0581946062462,2.0500383359722036,0.8214029579439739,-7.03136718136102
1461954586.408,-4266.151478984929,-5641.819824829533,-1942.1907300391633,2.071626636396104,0.8499286895666955,-7.021615578401679
1461954591.408,-4255.739482710052,-5637.498913447835,-1977.2740634308504,2.0931622225880346,0.8784324615453443,-7.011686261843124
1461954596.408,-4245.219941562683,-5633.035539841598,-2012.307306864392,2.1146445485610457,0.9069135502768404,-7.001579490721042
1461954601.408,-4234.593123201505,-5628.429819230861,-2047.2895737295146,2.13607307023085,0.9353712324482331,-6.99129552862064
1461954606.408,-4223.859298000764,-5623.68187045143,-2082.219978744867,2.1574472446209256,0.963804785670618,-6.9808346436652755
1461954611.408,-4213.018739046733,-5618.791815948498,-2117.0976379811923,2.1787665297542844,0.9922134886019194,-6.9701971085041805
1461954616.408,-4202.071722128101,-5613.759781774939,-2151.921668883571,2.200030387353763,1.0205966189605533,-6.95938320032792
1461954621.408,-4191.018525728679,-5608.585897587529,-2186.691190294261,2.221238277256816,1.0489534576927326,-6.948393200812461
1461954626.408,-4179.859431021293,-5603.270296642289,-2221.4053224750273,2.2423896636928475,1.0772832843595097,-6.937227396163962
1461954631.408,-4168.5947218591955,-5597.813115791333,-2256.0631871299574,2.263484010964021,1.105585380382763,-6.925886077068753
1461954636.408,-4157.224684768603,-5592.214495479001,-2290.663907427512,2.2845207853479224,1.1338590275909155,-6.914369538706978
1461954641.408,-4145.74960894065,-5586.474579738049,-2325.2066080231566,2.305499454399069,1.1621035088992357,-6.902678080728492
1461954646.408,-4134.169786224858,-5580.593516184559,-2359.6904150818973,2.3264194868515915,1.1903181082570882,-6.890812007257864
1461954651.408,-4122.485511120536,-5574.571456014515,-2394.114456300149,2.3472803544691487,1.2185021094219337,-6.878771626875277
1461954656.408,-4110.697080768805,-5568.408553999464,-2428.4778609282953,2.3680815290017563,1.2466547982012344,-6.866557252606526
1461954661.408,-4098.804794944141,-5562.104968482427,-2462.77975979311,2.3888224844267825,1.2747754608008108,-6.854169201919831
1461954666.408,-4086.8089560488,-5555.660861371892,-2497.019285319161,2.4095026966492696,1.3028633841304327,-6.841607796710832
1461954671.408,-4074.709869101107,-5549.07639813952,-2531.195571551973,2.4301216428766566,1.3309178562349189,-6.828873363290768
1461954676.408,-4062.507841730753,-5542.3517478132935,-2565.307754179205,2.4506788014759877,1.3589381664623943,-6.815966232381925
1461954681.408,-4050.2031841676016,-5535.487082974734,-2599.354970553122,2.471173653569622,1.3869236043037745,-6.80288673910627
1461954686.408,-4037.79620923656,-5528.482579751749,-2633.3363597125717,2.491605680525481,1.414873461290881,-6.789635222970901
1461954691.408,-4025.287232346431,-5521.338417815946,-2667.2510624043475,2.511974367273524,1.442787028557177,-6.776212027855308
1461954696.408,-4012.676571481833,-5514.054780376973,-2701.098221105936,2.5322791982339368,1.470663599882755,-6.762617502014109
1461954701.408,-3999.9645471979493,-5506.631854175305,-2734.8769800466193,2.55251966140122,1.4985024686820907,-6.7488519980515775
1461954706.408,-3987.151482607154,-5499.0698294804,-2768.586485229586,2.5726952450968383,1.5263029304796873,-6.734915872917554
1461954711.408,-3974.237703374479,-5491.368900082593,-2802.22588445325,2.592805440592201,1.554064280946477,-6.7208094878942575
1461954716.408,-3961.223537705753,-5483.5292632897,-2835.794327333388,2.6128497398271975,1.5817858176606023,-6.7065332085931
1461954721.408,-3948.1093163422197,-5475.551119919394,-2869.2909653242245,2.6328276369563355,1.6094668389523576,-6.6920874049214945
1461954726.408,-3934.895372548068,-5467.4346742959315,-2902.7149517405032,2.6527386282132284,1.6371066440651703,-6.677472451106041
1461954731.408,-3921.582042104939,-5459.180134242372,-2936.0654417783558,2.6725822109779074,1.6647045338340831,-6.662688725639782
1461954736.408,-3908.1696633000515,-5450.787711076715,-2969.3415925370714,2.6923578852206447,1.6922598097180526,-6.647736611312666
1461954741.408,-3894.6585769204407,-5442.25761960365,-3002.5425630405402,2.712065151599745,1.719771775126901,-6.632616495166985
1461954746.408,-3881.0491262398737,-5433.5900781117225,-3035.66751425819,2.731703514169567,1.747239733553215,-6.617328768498282
1461954751.408,-3867.3416570140866,-5424.78530836393,-3068.715609126488,2.751272476469694,1.7746629913854122,-6.601873826846713
1461954756.408,-3853.5365174683084,-5415.84353559413,-3101.686012569993,2.770771546530341,1.8020408543679878,-6.586252069983402
1461954761.408,-3839.634058289567,-5406.764988499444,-3134.5778915226974,2.7902002322070985,1.8293726309320846,-6.5704639018886155
1461954766.408,-3825.6346326165094,-5397.549899234861,-3167.390414948712,2.8095580446233726,1.856657629798974,-6.554509730747213
1461954771.408,-3811.5385960313756,-5388.198503405798,-3200.122753863359,2.828844495692465,1.8838951617353814,-6.5383899689436475
1461954776.408,-3797.3463065496358,-5378.7110400620395,-3232.7740813544547,2.848059099846978,1.911084538396608,-6.5221050330392245
1461954781.408,-3783.0581246098227,-5369.087751691943,-3265.343572602682,2.8672013731088555,1.9382250729686348,-6.50565534375346
1461954786.408,-3768.674413065864,-5359.328884214288,-3297.830404902645,2.8862708338656375,1.9653160796633529,-6.489041325970902
1461954791.408,-3754.195537175626,-5349.434686972794,-3330.233757683645,2.905267002137407,1.9923568742742646,-6.472263408708841
1461954796.408,-3739.621864590065,-5339.405412726323,-3362.552812536333,2.924189399424904,2.0193467742928988,-6.455322025114128
1461954801.408,-3724.953765352909,-5329.241317651151,-3394.786753208178,2.9430375500764967,2.0462850979520226,-6.438217612455446
1461954806.408,-3710.191611876173,-5318.942661319843,-3426.934765662959,2.9618109798116166,2.07317116534432,-6.420950612094202
1461954811.408,-3695.335778939327,-5308.509706704734,-3458.9960380741995,2.98050921677941,2.100004297677515,-6.403521469485895
1461954816.408,-3680.3866436781964,-5297.9427201667595,-3490.969760853273,2.999131789587409,2.1267838186331574,-6.385930634156011
1461954821.408,-3665.3445855744335,-5287.24197144923,-3522.8551266687373,3.017678232169146,2.1535090510878945,-6.368178559700482
1461954826.408,-3650.2099864458783,-5276.407733669696,-3554.6513304673786,3.0361480760980157,2.180179322402182,-6.350265703749756
1461954831.408,-3634.983230435844,-5265.4402833132835,-3586.3575694939286,3.0545408593284264,2.206793958444905,-6.332192527983807
1461954836.408,-3619.6647040034914,-5254.339900224456,-3617.973043311665,3.0728561177820666,2.2333522893686677,-6.313959498089844
1461954841.408,-3604.254795913087,-5243.106867600246,-3649.4969538218556,3.0910933925861173,2.2598536447094375,-6.295567083769583
1461954846.408,-3588.753897224508,-5231.741471981628,-3680.928505284341,3.1092522255607946,2.286297356486102,-6.277015758719244
1461954851.408,-3573.162401283839,-5220.244003245284,-3712.2669043371775,3.1273321602998294,2.3126827584765124,-6.258306000602261
1461954856.408,-3557.480703708844,-5208.614754598617,-3743.5113600165246,3.1453327433646336,2.339009185435316,-6.23943829106247
1461954861.408,-3541.709202384859,-5196.854022567307,-3774.6610837766075,3.1632535228045526,2.3652759741244154,-6.220413115680458
1461954866.408,-3525.848297447964,-5184.962106991864,-3805.7152895091567,3.1810940487630432,2.391482462915519,-6.20123096397856
1461954871.408,-3509.898391280546,-5172.939311015374,-3836.6731935630214,3.19885387395243,2.417627991527297,-6.1818923293994885
1461954876.408,-3493.8598884947523,-5160.785941079009,-3867.5340147641864,3.216532552589797,2.443711901714778,-6.162397709295419
1461954881.408,-3477.7331959276053,-5148.502306910299,-3898.296974434715,3.2341296417703234,2.469733536415333,-6.142747604905253
1461954886.408,-3461.5187226248468,-5136.08872151794,-3928.961296412816,3.2516447001430606,2.4956922406345257,-6.1229425213509785
1461954891.408,-3445.216879834324,-5123.545501181218,-3959.5262070714152,3.2690772880623626,2.5215873613760778,-6.1029829676117515
1461954896.408,-3428.828080994651,-5110.872965441471,-3989.9909353378403,3.2864269695014627,2.547418246381312,-6.082869456519347
1461954901.408,-3412.3527417220016,-5098.071437094807,-4020.354712713463,3.3036933084331395,2.573184246578421,-6.062602504734059
1461954906.408,-3395.79127980154,-5085.141242182656,-4050.6167732917543,3.3208758743394355,2.5988847124099266,-6.04218263274106
1461954911.408,-3379.14411517523,-5072.082709982854,-4080.776353778585,3.3379742348411128,2.6245189988039783,-6.021610364815842
1461954916.408,-3362.411669932266,-5058.896173000853,-4110.832693509941,3.354987962933592,2.6500864603285663,-6.000886229031494
1461954921.408,-3345.594368295807,-5045.581966961338,-4140.785034471978,3.371916632398552,2.675586454317454,-5.980010757230048
1461954926.408,-3328.692636614378,-5032.140430798234,-4170.632621319069,3.3887598195105966,2.7010183397278524,-5.958984485007932
1461954931.408,-3311.706903348891,-5018.571906646666,-4200.374701392692,3.4055171026398057,2.7263814774314596,-5.93780795170278
1461954936.408,-3294.637599062793,-5004.876739832553,-4230.010524740557,3.422188062685109,2.751675229948887,-5.916481700387521
